points1.pts
zone1.inf
 38 68
 1
PP0
 1690 1 1 0.00000000E+00 1 0.000000000000000E+00
 1841 1 1 0.00000000E+00 1 0.000000000000000E+00
 1917 1 1 0.00000000E+00 1 0.000000000000000E+00
 1955 1 1 0.00000000E+00 1 0.000000000000000E+00
 1993 1 1 0.00000000E+00 1 0.000000000000000E+00
 2031 1 1 0.00000000E+00 1 0.000000000000000E+00
