points0.pts
zone0.inf
 66 136
 17
HK_QA0
HK_QA1
HK_QA2
HK_QA3
HK_QA4
HK_QA5
HK_QA6
HK_QA7
HK_QA8
HK_QA9
HK_QA10
HK_QA11
HK_QA12
HK_QA13
HK_QA14
HK_QA15
HK_QA16
 75 1 6 0.00000000E+00 1 1.00000000 2 0.00000000E+00 3 0.00000000E+00 4 0.00000000E+00 5 0.00000000E+00 6 0.00000000E+00
 76 1 6 0.00000000E+00 1 0.884027958 2 0.112655506 3 -2.48608965E-04 4 -2.84774764E-03 5 3.69549100E-03 6 2.71739112E-03
 139 1 6 0.00000000E+00 1 0.858351409 2 1.42491348E-02 3 0.100708470 4 8.02931748E-03 5 -2.47111428E-03 6 2.11328138E-02
 140 1 6 0.00000000E+00 1 0.884102583 2 3.12018748E-02 3 7.49688596E-02 4 2.88979360E-03 5 -4.35713166E-03 6 1.11940233E-02
 141 1 6 0.00000000E+00 1 0.879622817 2 7.17524141E-02 3 5.10382243E-02 4 -1.50111876E-03 5 -4.79771197E-03 6 3.88536765E-03
 142 1 6 0.00000000E+00 1 0.809682906 2 0.158653051 3 3.70853506E-02 4 -4.87250695E-03 5 -2.73567787E-03 6 2.18689977E-03
 143 1 6 0.00000000E+00 1 0.711329281 2 0.266337425 3 2.50239857E-02 4 -7.03134295E-03 5 1.14654575E-03 6 3.19410791E-03
 144 1 6 0.00000000E+00 1 0.611928642 2 0.374606311 3 9.95187089E-03 4 -7.82747101E-03 5 6.53168466E-03 6 4.80897725E-03
 145 1 6 0.00000000E+00 1 0.519448340 2 0.474732161 3 -7.31080398E-03 4 -7.15823239E-03 5 1.37529839E-02 6 6.53554173E-03
 204 1 6 0.00000000E+00 1 0.771166027 2 2.21698489E-02 3 0.164347515 4 1.48218507E-02 5 -4.92738839E-03 6 3.24221253E-02
 205 1 6 0.00000000E+00 1 0.786407053 2 4.28068489E-02 3 0.147133604 4 8.42736661E-03 5 -7.41368020E-03 6 2.26388182E-02
 206 1 6 0.00000000E+00 1 0.789382219 2 7.61674792E-02 3 0.127111703 4 2.51143309E-03 5 -9.06383991E-03 6 1.38910012E-02
 207 1 6 0.00000000E+00 1 0.765978277 2 0.131858498 3 0.106751733 4 -2.59699090E-03 5 -9.42173507E-03 6 7.43021397E-03
 208 1 6 0.00000000E+00 1 0.706964135 2 0.215910435 3 8.76875222E-02 4 -6.57049287E-03 5 -8.11395142E-03 6 4.12233500E-03
 209 1 6 0.00000000E+00 1 0.623171151 2 0.320434004 3 6.75114840E-02 4 -9.13246628E-03 5 -5.19565400E-03 6 3.21150059E-03
 210 1 6 0.00000000E+00 1 0.530707061 2 0.432809711 3 4.37373072E-02 4 -1.00816460E-02 5 -7.04265025E-04 6 3.53181595E-03
 211 1 6 0.00000000E+00 2 0.541973650 1 0.440147936 3 1.70311984E-02 4 -9.29079391E-03 5 5.73634170E-03 6 4.40163864E-03
 269 1 6 0.00000000E+00 1 0.696455836 2 2.09785551E-02 3 0.220277801 4 2.43626703E-02 5 -6.39184611E-03 6 4.43169847E-02
 270 1 6 0.00000000E+00 1 0.704901457 2 4.08248119E-02 3 0.212135255 4 1.69910956E-02 5 -9.37931985E-03 6 3.45267206E-02
 271 1 6 0.00000000E+00 1 0.705780864 2 7.03191161E-02 3 0.200671092 4 9.70888883E-03 5 -1.17328139E-02 6 2.52528638E-02
 272 1 6 0.00000000E+00 1 0.693191767 2 0.114135653 3 0.185970575 4 2.86842068E-03 5 -1.32360263E-02 6 1.70695875E-02
 273 1 6 0.00000000E+00 1 0.660115123 2 0.177654594 3 0.168323919 4 -3.11399507E-03 5 -1.36369057E-02 6 1.06572863E-02
 274 1 6 0.00000000E+00 1 0.603328049 2 0.263550401 3 0.147288263 4 -7.80620938E-03 5 -1.27603402E-02 6 6.39985222E-03
 275 1 6 0.00000000E+00 1 0.527213514 2 0.368952841 3 0.121166721 4 -1.08298697E-02 5 -1.05764326E-02 6 4.07324173E-03
 276 1 6 0.00000000E+00 2 0.487083584 1 0.440313697 3 8.84380117E-02 4 -1.19285248E-02 5 -7.03899423E-03 6 3.13221826E-03
 277 1 6 0.00000000E+00 2 0.608648896 1 0.351164609 3 4.98809032E-02 4 -1.09843193E-02 5 -1.77972985E-03 6 3.06966063E-03
 278 1 6 0.00000000E+00 2 0.718639433 1 0.268836737 3 1.06706098E-02 4 -7.91621301E-03 5 6.34106155E-03 6 3.42836208E-03
 335 1 6 0.00000000E+00 1 0.637371242 3 0.266212851 2 3.12045310E-02 4 2.86768209E-02 5 -1.04719689E-02 6 4.70064990E-02
 336 1 6 0.00000000E+00 1 0.635573268 2 5.55526949E-02 3 0.264342695 4 2.04597004E-02 5 -1.33490143E-02 6 3.74206714E-02
 337 1 6 0.00000000E+00 1 0.625176370 2 9.04507935E-02 3 0.259366095 4 1.21688778E-02 5 -1.55399367E-02 6 2.83777900E-02
 338 1 6 0.00000000E+00 1 0.602246583 2 0.139576137 3 0.250531405 4 4.22754744E-03 5 -1.68811698E-02 6 2.02994626E-02
 339 1 6 0.00000000E+00 1 0.563108385 2 0.206565470 3 0.236767098 4 -2.82592326E-03 5 -1.72186829E-02 6 1.36036705E-02
 340 1 6 0.00000000E+00 1 0.506382763 2 0.293554723 3 0.216382012 4 -8.39302503E-03 5 -1.64621174E-02 6 8.53563100E-03
