points1.pts
zone1.inf
 16 28
 1
SY_UTB0
 311 1 1 0.00000000E+00 1 0.000000000000000E+00
 327 1 1 0.00000000E+00 1 0.000000000000000E+00
 343 1 1 0.00000000E+00 1 0.000000000000000E+00
 359 1 1 0.00000000E+00 1 0.000000000000000E+00
