points3.pts
zone3.inf
 152 271
 3
PP0
PP1
PP2
 779 1 3 0.00000000E+00 1 0.597782612 2 0.360517144 3 4.17002775E-02
 780 1 3 0.00000000E+00 1 0.640428245 2 0.306979418 3 5.25923185E-02
 781 1 3 0.00000000E+00 1 0.675594389 2 0.260459185 3 6.39464110E-02
 782 1 3 0.00000000E+00 1 0.702546358 2 0.221691772 3 7.57618845E-02
 923 1 3 0.00000000E+00 2 0.802607596 1 0.171800897 3 2.55915113E-02
 924 1 3 0.00000000E+00 2 0.795400679 1 0.196742564 3 7.85675738E-03
 925 1 3 0.00000000E+00 2 0.765430987 1 0.233486712 3 1.08228112E-03
 926 1 3 0.00000000E+00 2 0.716474891 1 0.279960871 3 3.56423762E-03
 927 1 3 0.00000000E+00 2 0.656009495 1 0.332262784 3 1.17277317E-02
 928 1 3 0.00000000E+00 2 0.590468884 1 0.386887312 3 2.26437896E-02
 929 1 3 0.00000000E+00 2 0.524172902 1 0.441221386 3 3.46056968E-02
 930 1 3 0.00000000E+00 1 0.493242085 2 0.459968776 3 4.67891283E-02
 931 1 3 0.00000000E+00 1 0.541248441 2 0.399869591 3 5.88819981E-02
 932 1 3 0.00000000E+00 1 0.583805323 2 0.345357686 3 7.08370209E-02
 933 1 3 0.00000000E+00 1 0.619871318 2 0.297417194 3 8.27114657E-02
 1074 1 3 0.00000000E+00 2 0.833752215 1 0.106261343 3 5.99864572E-02
 1075 1 3 0.00000000E+00 2 0.859931350 1 0.113399573 3 2.66690850E-02
 1076 1 3 0.00000000E+00 2 0.860973716 1 0.133691892 3 5.33441268E-03
 1077 1 3 0.00000000E+00 2 0.827302158 1 0.171416774 3 1.28106785E-03
 1078 1 3 0.00000000E+00 2 0.768709302 1 0.221635818 3 9.65486094E-03
 1079 1 3 0.00000000E+00 2 0.699675202 1 0.277124822 3 2.31999569E-02
 1080 1 3 0.00000000E+00 2 0.628375649 1 0.333562762 3 3.80616151E-02
 1081 1 3 0.00000000E+00 2 0.558703899 1 0.388580620 3 5.27154766E-02
 1082 1 3 0.00000000E+00 2 0.492721766 1 0.440619290 3 6.66589513E-02
 1083 1 3 0.00000000E+00 1 0.488471448 2 0.431709379 3 7.98191726E-02
 1084 1 3 0.00000000E+00 1 0.531176448 2 0.376525670 3 9.22979042E-02
 1226 1 3 0.00000000E+00 2 0.864033341 3 7.60359988E-02 1 5.99306375E-02
 1227 1 3 0.00000000E+00 2 0.911160648 3 3.24008241E-02 1 5.64385541E-02
 1228 1 3 0.00000000E+00 2 0.929252088 1 6.79950938E-02 3 2.75284145E-03
 1229 1 3 0.00000000E+00 2 0.883208811 1 0.110908151 3 5.88302687E-03
 1230 1 3 0.00000000E+00 2 0.808266938 1 0.168203324 3 2.35297587E-02
 1231 1 3 0.00000000E+00 2 0.729847908 1 0.227479711 3 4.26723957E-02
 1232 1 3 0.00000000E+00 2 0.653894246 1 0.285481632 3 6.06241599E-02
 1233 1 3 0.00000000E+00 2 0.582210779 1 0.340865254 3 7.69239813E-02
 1234 1 3 0.00000000E+00 2 0.515626252 1 0.392726570 3 9.16472152E-02
 1235 1 3 0.00000000E+00 2 0.454651922 1 0.440323651 3 0.105024435
 1377 1 3 0.00000000E+00 2 0.808362424 3 0.155184954 1 3.64525951E-02
 1378 1 3 0.00000000E+00 2 0.866859198 3 0.107878208 1 2.52625663E-02
 1379 1 3 0.00000000E+00 2 0.930705905 3 5.60944751E-02 1 1.31996395E-02
 1380 1 3 0.00000000E+00 2 1.00000000 3 0.00000000E+00 1 0.00000000E+00
 1381 1 3 0.00000000E+00 2 0.907543242 3 2.81264726E-02 1 6.43302947E-02
 1382 1 3 0.00000000E+00 2 0.820549607 1 0.126867667 3 5.25827482E-02
 1383 1 3 0.00000000E+00 2 0.738988638 1 0.187219322 3 7.37920180E-02
 1384 1 3 0.00000000E+00 2 0.662867427 1 0.244938478 3 9.21940804E-02
 1385 1 3 0.00000000E+00 2 0.592236280 1 0.299538255 3 0.108225502
 1386 1 3 0.00000000E+00 2 0.527179837 1 0.350517839 3 0.122302338
 1387 1 3 0.00000000E+00 2 0.467791319 1 0.397401452 3 0.134807229
 1529 1 3 0.00000000E+00 2 0.778566062 3 0.204642236 1 1.67917218E-02
 1530 1 3 0.00000000E+00 2 0.832326174 3 0.160591409 1 7.08244881E-03
 1531 1 3 0.00000000E+00 2 0.883169830 3 0.116252042 1 5.78119187E-04
 1532 1 3 0.00000000E+00 2 0.905780852 3 8.52272585E-02 1 8.99189524E-03
 1533 1 3 0.00000000E+00 2 0.864933550 3 8.64317939E-02 1 4.86346819E-02
 1534 1 3 0.00000000E+00 2 0.795701385 3 0.101742059 1 0.102556534
 1535 1 3 0.00000000E+00 2 0.723315239 1 0.158415094 3 0.118269667
 1536 1 3 0.00000000E+00 2 0.653502941 1 0.213058129 3 0.133438915
 1537 1 3 0.00000000E+00 2 0.587831974 1 0.265298218 3 0.146869764
 1681 1 3 0.00000000E+00 2 0.727150857 3 0.266588092 1 6.26107538E-03
 1682 1 3 0.00000000E+00 2 0.769900858 3 0.229046836 1 1.05229847E-03
 1683 1 3 0.00000000E+00 2 0.803525507 3 0.194254056 1 2.22044019E-03
 1684 1 3 0.00000000E+00 2 0.813644707 3 0.170076206 1 1.62791051E-02
 1685 1 3 0.00000000E+00 2 0.790420294 3 0.162076145 1 4.75035720E-02
 1686 1 3 0.00000000E+00 2 0.743313670 3 0.165692449 1 9.09938812E-02
 1687 1 3 0.00000000E+00 2 0.686424136 3 0.173944965 1 0.139630869
 1688 1 3 0.00000000E+00 2 0.627501786 3 0.183206692 1 0.189291492
 1832 1 3 0.00000000E+00 2 0.625489891 3 0.367820203 1 6.68992149E-03
 1833 1 3 0.00000000E+00 2 0.661197305 3 0.337186217 1 1.61647645E-03
 1834 1 3 0.00000000E+00 2 0.693714499 3 0.305669010 1 6.16485602E-04
 1835 1 3 0.00000000E+00 2 0.716947734 3 0.276662707 1 6.38956763E-03
 1836 1 3 0.00000000E+00 2 0.723454535 3 0.254426718 1 2.21187789E-02
 1837 1 3 0.00000000E+00 2 0.709290564 3 0.241484925 1 4.92245071E-02
 1838 1 3 0.00000000E+00 2 0.677720964 3 0.236614630 1 8.56644213E-02
 1839 1 3 0.00000000E+00 2 0.635653555 3 0.236682862 1 0.127663568
 1984 1 3 0.00000000E+00 2 0.558640182 3 0.438798606 1 2.56120553E-03
 1985 1 3 0.00000000E+00 2 0.586654663 3 0.413211405 1 1.33919370E-04
 1986 1 3 0.00000000E+00 2 0.611549020 3 0.386244714 1 2.20627524E-03
 1987 1 3 0.00000000E+00 2 0.629139125 3 0.360316992 1 1.05438977E-02
 1988 1 3 0.00000000E+00 2 0.635164022 3 0.338098228 1 2.67377663E-02
 1989 1 3 0.00000000E+00 2 0.627411544 3 0.321310937 1 5.12775220E-02
 2136 1 3 0.00000000E+00 3 0.513733149 2 0.485764205 1 5.02650859E-04
 2137 1 3 0.00000000E+00 2 0.507238626 3 0.492630661 1 1.30751898E-04
 2138 1 3 0.00000000E+00 2 0.526849568 3 0.468854725 1 4.29567974E-03
 2139 1 3 0.00000000E+00 2 0.541683853 3 0.444212228 1 1.41038876E-02
 2140 1 3 0.00000000E+00 2 0.548847854 3 0.420806885 1 3.03452406E-02
 2288 1 3 0.00000000E+00 3 0.591344833 2 0.409085423 1 -4.30259824E-04
 2289 1 3 0.00000000E+00 3 0.574270546 2 0.425059319 1 6.70168374E-04
 2290 1 3 0.00000000E+00 3 0.552557826 2 0.441195190 1 6.24700543E-03
 2291 1 3 0.00000000E+00 3 0.527770758 2 0.455263376 1 1.69658680E-02
 2292 1 3 0.00000000E+00 3 0.502087414 2 0.464763850 1 3.31487022E-02
 2439 1 3 0.00000000E+00 3 0.676710188 2 0.322392553 1 8.97265039E-04
 2440 1 3 0.00000000E+00 3 0.670681298 2 0.330142230 1 -8.23553652E-04
 2441 1 3 0.00000000E+00 3 0.657460630 2 0.341295093 1 1.24429306E-03
 2442 1 3 0.00000000E+00 3 0.636770904 2 0.355424851 1 7.80427177E-03
 2443 1 3 0.00000000E+00 3 0.610358477 2 0.370445669 1 1.91958379E-02
 2444 1 3 0.00000000E+00 3 0.581152022 2 0.383467913 1 3.53800356E-02
 2591 1 3 0.00000000E+00 3 0.749719322 2 0.249840289 1 4.40373580E-04
 2592 1 3 0.00000000E+00 3 0.750861585 2 0.250140995 1 -1.00257504E-03
 2593 1 3 0.00000000E+00 3 0.741812170 2 0.256609201 1 1.57860399E-03
 2594 1 3 0.00000000E+00 3 0.720909953 2 0.270185649 1 8.90443474E-03
 2595 1 3 0.00000000E+00 3 0.690903664 2 0.288118631 1 2.09776741E-02
 2743 1 3 0.00000000E+00 3 0.819745004 2 0.179495394 1 7.59617484E-04
 2744 1 3 0.00000000E+00 3 0.830551803 2 0.170503050 1 -1.05482677E-03
 2745 1 3 0.00000000E+00 3 0.827097774 2 0.171375602 1 1.52661256E-03
 2746 1 3 0.00000000E+00 3 0.803861618 2 0.186486498 1 9.65186581E-03
 2895 1 3 0.00000000E+00 3 0.881603837 2 0.116021171 1 2.37498293E-03
 2896 1 3 0.00000000E+00 3 0.905944884 2 9.46580991E-02 1 -6.03004650E-04
 2897 1 3 0.00000000E+00 3 0.913184941 2 8.58026519E-02 1 1.01243274E-03
 3046 1 3 0.00000000E+00 3 0.894659221 2 9.37826112E-02 1 1.15581714E-02
 3047 1 3 0.00000000E+00 3 0.926259637 2 6.73016012E-02 1 6.43873680E-03
 3048 1 3 0.00000000E+00 3 0.961262226 2 3.62102054E-02 1 2.52754148E-03
 3049 1 3 0.00000000E+00 3 1.00000000 2 0.00000000E+00 1 0.00000000E+00
 3198 1 3 0.00000000E+00 3 0.918379962 2 6.37047142E-02 1 1.79152973E-02
 3199 1 3 0.00000000E+00 3 0.947594225 2 3.86715159E-02 1 1.37342820E-02
 3200 1 3 0.00000000E+00 3 0.974701166 2 1.38747953E-02 1 1.14240637E-02
 3350 1 3 0.00000000E+00 3 0.928669095 2 4.51998562E-02 1 2.61310451E-02
 3351 1 3 0.00000000E+00 3 0.951462388 2 2.51871366E-02 1 2.33504716E-02
 3352 1 3 0.00000000E+00 3 0.967873216 2 9.19577479E-03 1 2.29310002E-02
 3502 1 3 0.00000000E+00 3 0.929901540 2 3.45880501E-02 1 3.55104282E-02
 3503 1 3 0.00000000E+00 3 0.946608424 2 1.94082260E-02 1 3.39833461E-02
 3504 1 3 0.00000000E+00 3 0.956339419 2 8.87668505E-03 1 3.47838886E-02
 3654 1 3 0.00000000E+00 3 0.925768733 2 2.87539698E-02 1 4.54773046E-02
 3655 1 3 0.00000000E+00 3 0.937862217 2 1.72272399E-02 1 4.49105389E-02
